Scr_bytes	Dst_host_srv_rerror_rate	label
0	0.0	1
298	0.0	0
0	0.0	1
151	0.0	0
347	0.0	0
293	0.01	0
0	0.0	1
45	0.0	0
54540	0.02	1
48	0.0	0
216	0.0	0
758	0.0	0
423	0.04	0
146	0.0	0
0	0.0	1
0	0.0	1
7162	0.0	0
0	0.0	1
0	0.0	1
45	0.0	0
0	0.0	1
1032	0.0	1
234	0.0	0
0	0.0	1
105	0.0	0
292	0.0	0
350	0.0	0
231	0.0	0
44	0.0	0
45	0.0	0
0	0.0	1
30	0.0	0
2552	0.0	0
340	0.0	0
0	1.0	1
204	0.0	0
167	0.0	0
0	0.0	1
0	0.0	0
309	0.0	0
43	0.0	0
0	1.0	1
0	0.0	1
0	1.0	1
298	0.01	0
1032	0.0	1
0	0.0	1
318	0.0	0
223	0.0	0
319	0.0	0
42	0.0	0
285	0.0	0
146	0.0	0
0	0.0	1
295	0.0	0
0	0.0	0
0	0.0	1
0	0.0	1
1576	0.0	0
208	0.0	0
218	0.0	0
201	0.0	0
0	0.0	1
54540	0.06	1
0	0.0	1
0	0.0	1
0	1.0	1
0	0.0	1
981	0.0	0
312	0.0	0
218	0.0	0
317	0.0	0
0	1.0	1
208	0.0	0
250	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
210	0.0	0
46	0.0	0
0	0.0	1
0	0.0	1
173	0.0	0
1214	0.0	0
44	0.0	0
37	0.0	0
1348	0.0	0
230	0.0	0
105	0.0	0
260	0.0	0
1032	0.0	1
0	0.0	1
0	0.78	0
0	1.0	1
213	0.0	0
0	0.0	1
201	0.0	0
45	0.0	0
0	0.0	1
331	0.0	0
0	0.0	1
0	0.0	1
985	0.0	0
284	0.0	0
0	0.0	1
269	0.0	0
329	0.0	0
0	0.0	1
43	0.0	0
241	0.0	0
290	0.0	0
0	0.0	1
0	1.0	1
350	0.0	0
0	1.0	1
0	0.0	1
0	0.0	1
260	0.0	0
0	0.0	1
36256	0.04	1
45	0.0	0
37	0.0	0
0	0.83	0
256	0.0	0
0	0.0	1
32	0.0	0
1381	0.0	0
810	0.0	0
227	0.0	0
242	0.0	0
1077	0.0	0
105	0.0	0
0	1.0	1
0	0.0	1
0	0.0	1
0	0.0	1
54540	0.05	1
147	0.0	0
0	0.0	1
237	0.0	0
343	0.0	0
147	0.0	0
1032	0.0	1
715	0.0	0
202	0.0	0
242	0.0	0
142	0.0	0
0	0.0	1
0	1.0	1
0	0.6	0
0	0.0	1
0	0.0	1
0	0.0	1
22	0.0	0
0	0.0	1
425	0.0	0
641	0.0	0
0	0.0	1
229	0.0	0
186	0.0	0
78	0.0	0
0	0.0	1
78	0.0	0
1495	0.0	0
0	0.0	1
44	0.0	0
1649	0.0	0
42	0.0	0
201	0.0	0
0	0.0	1
1032	0.0	1
42	0.0	0
249	0.0	0
46	0.0	0
5336	0.0	0
44	0.0	0
0	0.0	1
185	0.0	0
338	0.0	0
331	0.8	0
42	0.0	0
285	0.0	0
1187	0.0	0
227	0.0	0
0	0.35	0
30	0.0	0
185	0.0	0
28	0.0	1
0	0.0	1
239	0.0	0
0	0.0	1
318	0.0	0
1032	0.0	1
194	0.0	0
328	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
333	0.0	0
0	1.0	1
0	1.0	1
0	0.0	1
0	1.0	1
45	0.0	0
0	0.0	1
417	0.0	0
105	0.0	0
0	0.0	1
44	0.0	0
0	0.0	1
303	0.0	0
0	0.0	1
257	0.0	0
0	0.0	1
357	0.0	0
328	0.0	0
147	0.0	0
44	0.0	0
0	0.0	1
271	0.01	0
6	0.0	0
798	0.0	0
0	1.0	1
0	1.0	1
0	0.0	1
696	0.0	0
349	0.01	0
0	0.0	1
0	0.0	1
0	0.0	1
231	0.0	0
1544	0.0	0
28	0.0	1
46	0.0	0
1480	0.0	1
0	1.0	1
287	0.0	0
28	0.0	1
0	1.0	1
0	0.0	1
0	0.0	1
0	0.0	1
236	0.0	0
0	1.0	1
0	0.0	1
1032	0.0	1
0	1.0	1
0	0.0	1
0	0.0	1
187	0.0	0
172	0.0	0
198	0.0	0
240	0.0	0
0	0.0	1
0	1.0	1
1032	0.0	1
1032	0.0	1
0	0.0	1
0	0.0	1
214	0.0	0
0	0.0	1
44	0.0	0
43	0.0	0
313	0.66	0
0	0.0	1
5173	0.0	0
1464	0.0	0
227	0.0	0
44	0.0	0
44	0.0	0
0	1.0	1
1249	0.0	0
0	0.0	1
737	0.0	0
225	0.0	0
288	0.0	0
0	0.0	1
215	0.0	0
201	0.0	0
0	0.0	1
343	0.0	0
218	0.01	0
145	0.0	0
236	0.0	0
268	0.0	0
42	0.0	0
1396	0.0	0
28	0.0	1
0	1.0	1
0	0.0	1
316	0.0	0
0	0.0	1
1032	0.0	1
0	0.0	1
0	1.0	1
0	0.0	1
42	0.0	0
0	0.0	1
315	0.0	0
0	0.84	0
326	0.0	0
210	0.0	0
241	0.0	0
12715	0.0	0
0	0.0	1
44	0.0	0
0	0.0	1
332	0.0	0
0	0.0	1
30	0.0	0
252	0.0	0
214	0.0	0
232	0.0	0
0	0.0	1
45	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
225	0.01	0
0	0.0	1
0	0.0	1
0	0.0	1
0	1.0	0
45	0.0	0
234	0.0	0
0	0.0	1
0	0.0	1
10272	0.0	0
34	0.0	0
0	0.0	1
46	0.0	0
333	0.0	0
0	0.0	1
0	0.0	1
15722	0.0	0
324	0.0	0
214	0.0	0
1804	0.0	0
159	0.0	0
0	0.0	0
253	0.0	0
333	0.0	0
0	0.0	1
339	0.0	0
220	0.0	0
171	0.0	0
0	0.0	1
216	0.0	0
232	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
123	0.0	0
233	0.0	0
44	0.0	0
0	1.0	0
235	0.02	0
1895	0.0	0
315	0.0	0
250	0.0	0
9	0.0	0
1987	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
222	0.0	0
216	0.0	0
0	0.0	1
44	0.0	0
0	1.0	1
0	1.0	1
46	0.0	0
249	0.0	0
214	0.0	0
516	0.0	0
207	0.0	0
296	0.0	0
0	0.02	0
45	0.0	0
296	0.0	0
0	1.0	1
0	0.0	1
301	0.0	0
0	0.0	1
0	0.87	0
520	0.0	1
1032	0.0	1
0	0.0	1
44	0.0	0
0	0.0	1
0	0.0	1
0	0.0	0
236	0.0	0
289	0.0	0
224	0.37	0
0	0.0	1
0	0.0	1
44	0.0	0
235	0.68	0
168	0.0	0
1032	0.0	1
340	0.0	0
1032	0.0	1
316	0.0	0
0	0.0	1
45	0.0	0
147	0.0	0
0	0.0	1
237	0.0	0
0	0.0	1
26408	0.0	0
295	0.0	0
0	0.0	0
45	0.0	0
0	0.0	1
45	0.0	0
0	0.0	1
216	0.0	0
294	0.01	0
373	0.0	0
1032	0.0	1
254	0.0	0
46	0.0	0
231	0.0	0
0	0.0	1
147	0.0	0
0	0.0	1
334	0.0	0
330	0.0	0
0	0.0	1
54540	0.01	1
43	0.0	0
935	0.0	0
0	0.0	1
0	0.0	1
46	0.0	0
323	0.0	0
0	0.0	1
0	0.0	1
200	0.0	0
314	0.0	0
0	0.82	0
195	0.0	0
0	0.0	1
0	0.0	1
318	0.0	0
0	0.0	1
643	0.0	0
245	0.0	0
0	0.0	1
33	0.0	0
159	0.0	0
147	0.0	0
0	0.0	1
0	1.0	1
0	0.0	1
0	0.0	1
299	0.0	0
207	0.6	0
238	0.0	0
0	0.0	1
0	1.0	1
0	0.0	1
216	0.0	0
501760	0.0	0
45	0.0	0
28	0.0	1
298	0.0	0
45	0.0	0
210	0.0	0
350	0.0	0
2107	0.0	0
0	0.9	0
246	0.0	0
46	0.0	0
198	0.0	0
259	0.0	0
0	0.0	1
0	0.0	1
54540	0.01	1
0	0.0	1
316	0.76	0
45	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
146	0.0	0
216	0.0	0
709	0.0	0
210	0.0	0
291	0.0	0
322	0.0	0
37	0.0	0
306	0.02	0
641	0.0	0
146	0.0	0
1137	0.0	0
307	0.0	0
206	0.0	0
195	0.0	0
1032	0.0	1
0	0.0	1
145	0.0	0
0	1.0	1
219	0.0	0
24440	0.0	0
105	0.0	0
236	0.0	0
305	0.0	0
0	0.0	1
1699	0.0	0
2766	0.0	0
0	0.0	1
307	0.14	0
44	0.0	0
213	0.0	0
0	0.0	1
45	0.0	0
331	0.0	0
243	0.0	0
1072	0.0	0
0	0.0	1
243	0.0	0
1481	0.0	0
219	0.0	0
0	1.0	1
0	0.0	1
0	0.0	1
0	1.0	1
0	0.0	1
0	0.0	1
185	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
263	0.0	0
0	1.0	1
0	0.0	1
219	0.01	0
281	0.0	0
0	0.0	1
239	0.0	0
0	0.0	1
183	0.0	0
301	0.0	0
0	1.0	1
235	0.0	0
44	0.0	0
324	0.0	0
228	0.0	0
12249	0.0	0
147	0.0	0
194	0.0	0
0	0.0	1
233	0.0	0
0	0.0	1
0	0.0	1
0	0.0	0
0	1.0	1
95	0.0	0
0	0.0	1
0	1.0	1
44	0.0	0
30	0.0	0
44	0.0	0
0	0.0	1
0	0.0	1
1032	0.0	1
71	0.0	0
42	0.0	0
45	0.0	0
1363	0.0	0
0	0.0	1
285	0.0	0
0	0.0	1
287	0.0	0
33	0.0	0
105	0.0	0
289	0.0	0
0	1.0	1
1630	0.0	0
0	0.0	1
343	0.0	0
236	0.0	0
0	0.0	1
356	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	1.0	1
328	0.0	0
228	0.0	0
0	0.0	1
567	0.0	0
45	0.0	0
145	0.0	0
0	0.0	1
299	0.0	0
0	0.0	1
0	0.0	1
325	0.0	0
0	0.0	1
137	0.0	0
0	0.0	1
0	1.0	1
233	0.0	0
209	0.0	0
1865	0.0	0
0	0.0	1
207	0.0	0
10287	0.17	0
0	0.0	1
363	0.0	0
0	0.05	0
43	0.0	0
0	1.0	1
0	0.0	1
105	0.0	0
224	0.0	0
233	0.0	0
46	0.0	0
221	0.0	0
0	0.0	1
267	0.0	0
205	0.0	0
44	0.0	0
2191	0.0	0
0	0.0	1
0	0.0	1
231	0.0	0
1032	0.0	1
232	0.0	0
295	0.0	0
45	0.0	0
0	1.0	1
44	0.0	0
2610	0.0	0
0	0.0	1
249	0.0	0
209	0.0	0
5929	0.0	0
289	0.0	0
0	0.0	1
147	0.0	0
30	0.0	0
203896	0.0	0
221	0.0	0
201	0.0	0
0	0.0	1
147	0.0	0
1480	0.0	1
0	1.0	1
0	0.0	1
46	0.0	0
2901	0.0	0
2890	0.0	0
305	0.0	0
1005	0.0	0
0	1.0	1
0	0.0	1
33	0.0	0
0	1.0	1
0	0.0	1
0	0.0	1
0	0.0	1
0	1.0	1
222	0.0	0
12	0.0	0
0	0.0	1
1443	0.0	0
0	0.0	1
341	0.0	0
1299	0.0	0
285	0.0	0
173	0.0	0
333	0.0	0
0	1.0	1
0	0.0	1
245	0.0	0
0	0.53	0
331	0.0	0
196	0.0	0
146	0.0	0
18	0.0	0
8325	0.0	0
0	1.0	1
0	0.0	1
5319	0.0	0
223	0.01	0
0	0.0	1
209	0.0	0
0	0.0	1
1056	0.0	0
0	0.0	1
0	0.0	1
857	0.0	0
320	0.0	0
306	0.0	0
249	0.0	0
0	0.0	1
24240	0.0	0
206	0.0	0
0	0.0	1
0	0.0	1
220	0.0	0
0	0.0	1
0	0.0	1
323	0.0	0
0	0.0	1
12241	0.0	0
192	0.0	0
202	0.0	0
1032	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
329	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
311	0.0	0
289	0.0	0
12	0.0	0
43	0.0	0
0	1.0	1
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
1564	0.0	0
0	0.0	1
380	0.0	0
217	0.0	0
0	0.96	0
105	0.0	0
137	1.0	0
0	1.0	1
0	0.0	1
306	0.0	0
0	0.0	1
146	0.0	0
0	0.0	1
15377	0.0	0
147	0.0	0
45	0.0	0
294	0.9	0
0	0.0	1
0	0.0	1
0	0.0	1
237	0.0	0
223	0.0	0
458	0.0	0
0	0.0	1
54540	0.04	1
0	0.0	1
268	0.0	0
308	0.0	0
147	0.0	0
0	0.0	1
241	0.02	0
1154	0.0	0
0	0.58	0
0	0.0	1
204	0.0	0
1255	0.0	0
0	0.0	1
42	0.0	0
231	0.0	0
0	0.0	1
145	0.0	0
859	0.0	0
0	0.0	1
229	0.0	0
355	0.08	0
249	0.0	0
296	0.0	0
1007	0.0	0
277	0.0	0
0	0.0	1
205	0.0	0
305	0.0	0
296	0.0	0
0	0.0	1
0	0.0	1
520	0.0	1
226	0.0	0
3559	0.0	0
0	0.0	1
724	0.0	0
188	0.0	0
2194619	0.0	0
283	0.0	0
520	0.0	1
863	1.0	0
0	0.0	1
0	0.0	1
0	0.0	1
252	0.0	0
1862	0.05	0
203	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
206	0.0	0
0	0.0	1
1466	0.0	0
215	0.0	0
54540	0.05	1
0	0.0	1
0	1.0	1
237	0.0	0
1519	0.0	0
0	0.0	1
219	0.0	0
0	0.0	1
0	0.0	1
326	0.15	0
223	0.0	0
315	0.0	0
327	0.0	0
317	0.0	0
3909	0.0	0
238	0.0	0
296	0.0	0
0	0.0	1
0	0.0	1
7422	0.0	0
0	0.0	1
300	0.0	0
0	0.0	1
861	0.07	0
183	0.0	0
45	0.0	0
0	0.0	1
248	0.5	0
342	0.0	0
5891	0.0	0
0	0.0	1
307	0.02	0
253	0.0	0
222	0.0	0
1483	0.0	0
282	0.0	0
192	0.0	0
28	0.0	1
299	0.0	0
0	0.0	1
215	0.0	0
105	0.0	0
0	0.0	1
276	0.0	0
2499	0.0	0
0	1.0	1
193	0.0	0
252	0.0	0
105	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
39	0.0	0
0	1.0	1
139	0.0	0
748	0.0	0
293	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
329	0.1	0
2896	0.0	0
339	0.0	0
0	1.0	1
0	1.0	1
0	0.0	1
0	0.0	1
282	0.0	0
146	0.0	0
0	0.85	0
0	0.0	1
0	0.0	1
1285	0.0	0
225	0.0	0
44	0.0	0
205	0.0	0
229	0.0	0
1368	0.0	0
214	0.0	0
0	0.0	1
0	1.0	0
988	0.0	0
0	0.0	1
567	0.0	0
0	0.0	1
636	0.0	0
105	0.0	0
0	0.0	1
1349	0.0	0
296	0.0	0
193	0.0	0
43	0.0	0
24	0.0	0
192	0.0	0
299	0.0	0
0	0.0	1
210	0.0	0
342	0.01	0
0	0.0	1
6	0.0	0
310	0.0	0
293	0.0	0
45	0.0	0
43	0.0	0
0	0.0	1
0	0.0	1
210	0.0	0
0	0.0	1
241	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
166	0.0	0
15722	0.0	0
0	0.0	1
308	0.0	0
641	0.0	0
0	0.0	1
0	1.0	1
0	0.0	1
325	0.0	0
239	0.0	0
0	1.0	0
0	0.0	1
0	0.0	0
190	0.0	0
45	0.0	0
0	1.0	1
0	0.0	1
210	0.0	0
307	0.0	0
1898	0.0	0
0	0.0	1
0	0.0	1
0	0.91	0
0	0.0	1
0	0.0	1
338	0.0	0
0	0.0	1
1053	0.03	0
346	0.0	0
1285	0.0	0
0	1.0	1
0	0.0	1
78	0.0	0
0	1.0	1
0	0.0	1
46	0.0	0
331	0.0	0
0	0.0	1
219	0.0	0
371	0.01	0
45	0.0	0
42	0.0	0
147	0.0	0
0	0.0	1
41	0.0	0
0	0.97	0
0	0.0	1
145	0.0	0
0	0.0	1
221	0.0	0
211	0.0	0
0	1.0	1
0	1.0	1
1810	0.0	0
785	0.0	0
261	0.01	0
233	0.0	0
48	0.0	0
0	0.0	1
245	0.0	0
383	0.0	0
225	0.0	0
338	0.0	0
342	0.0	0
0	0.0	1
263	0.0	0
717	0.0	0
0	0.0	1
0	0.0	1
0	1.0	1
45	0.0	0
0	0.0	1
42	0.0	0
196	0.0	0
0	1.0	1
0	0.0	1
221	0.0	0
43	0.0	0
0	0.0	1
238	0.0	0
0	1.0	1
241	0.04	0
0	0.96	0
105	0.0	0
219	0.0	0
0	0.0	1
0	0.0	1
1032	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
240	0.0	0
346	0.0	0
0	0.0	1
263	0.0	0
0	0.0	1
208	0.0	0
0	0.0	1
306	0.04	0
0	0.0	1
0	0.0	1
1648	0.0	0
0	0.0	1
371	0.0	0
0	0.0	1
208	0.0	0
0	0.0	1
34	0.0	0
322	0.0	0
0	1.0	1
63	0.0	0
235	0.0	0
42	0.0	0
1066	0.0	0
0	0.0	1
0	0.0	1
195	0.01	0
0	0.0	1
181	0.0	0
0	0.0	1
0	0.0	1
491	0.0	0
4753	0.0	0
224	0.0	0
301	0.0	0
0	0.0	1
0	0.0	1
724	0.0	0
0	0.0	1
244	0.0	0
5336	0.0	0
0	0.0	1
0	0.0	1
88	0.0	0
0	0.0	1
241	0.01	0
0	0.0	1
0	0.0	1
7233	0.0	0
106	0.0	0
200	0.0	0
0	1.0	0
297	0.01	0
147	0.0	0
0	1.0	1
217	0.0	0
0	0.0	1
304	0.0	0
0	1.0	1
346	0.0	0
0	0.0	1
0	0.0	1
216	0.0	0
44	0.0	0
232	0.0	0
166	0.0	0
0	1.0	1
1333	0.0	0
1274	0.0	0
0	0.0	1
0	1.0	1
321	0.0	0
0	0.0	1
339	0.0	0
1187	0.0	0
200	0.0	0
210	0.0	0
43	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
229	0.0	0
0	0.0	1
0	0.0	1
144	0.01	0
641	0.0	0
0	0.0	1
0	0.98	0
305	0.0	0
326	0.0	0
352	0.0	0
111	0.0	0
0	1.0	1
0	1.0	1
0	0.0	1
22	0.0	0
326	0.0	0
2341	0.0	0
1382	0.0	0
253	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
238	0.0	0
0	0.0	1
1235	0.0	0
0	0.0	1
28	0.0	1
0	0.33	0
0	0.0	1
326	0.0	0
44	0.0	0
238	0.0	0
0	0.0	1
246	0.0	0
54540	0.05	1
0	0.0	1
0	0.0	1
0	0.0	1
105	0.0	0
278	0.0	0
0	0.0	1
336	0.0	0
112	0.0	0
637	0.0	0
1190	0.12	0
307	0.0	0
10044	0.0	0
235	0.0	0
46	0.0	0
43	0.0	0
0	1.0	1
1158	0.0	0
145	0.0	0
0	1.0	1
105	0.0	0
145	0.0	0
317	0.89	0
144	0.01	0
0	0.0	1
251	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
327	0.0	0
241	0.0	0
227	0.0	0
0	1.0	1
272	0.0	0
80	0.0	0
33	0.0	0
145	0.0	0
0	0.0	1
0	1.0	1
0	0.0	1
0	0.0	1
146	0.0	0
10	0.25	0
43	0.0	0
0	0.0	1
208	0.0	0
0	0.0	1
177	0.0	0
271	0.0	0
268	0.0	0
0	1.0	1
4892	0.0	0
0	0.0	1
0	0.0	1
331	0.0	0
0	0.0	1
283	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
140	0.0	0
0	1.0	1
317	0.0	0
0	0.0	0
0	1.0	1
1163	0.0	0
239	0.0	0
209	0.0	0
0	1.0	1
0	0.0	1
203	0.0	0
45	0.0	0
217	0.0	0
0	0.0	1
219	0.0	0
192	0.0	0
238	0.0	0
0	0.0	1
1032	0.0	1
0	1.0	1
0	1.0	1
3633	0.0	0
232	0.0	0
1032	0.0	1
0	0.0	1
201	0.0	0
229	0.0	0
146	0.0	0
231	0.0	0
28	0.0	1
105	0.0	0
54540	0.06	1
0	0.0	1
0	0.0	1
198	0.0	0
1229	0.0	0
0	0.0	1
0	0.0	1
0	0.53	0
0	0.0	1
0	0.0	1
0	0.0	1
329	0.0	0
0	0.0	1
332	0.0	0
323	0.0	0
295	0.0	0
0	0.99	0
43	0.0	0
0	0.0	1
0	1.0	1
78	0.0	0
0	0.0	1
0	0.0	1
1684	0.0	0
0	0.0	1
248	0.0	0
329	0.0	0
615	1.0	0
46	0.0	0
0	0.0	1
0	0.0	1
224	0.0	0
308	0.0	0
219	0.0	0
0	0.0	1
520	0.0	1
0	0.0	1
516	0.0	0
0	0.0	1
181	0.0	0
46	0.0	0
302	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
326	0.01	0
30	0.0	0
0	0.0	1
0	0.0	1
46	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
319	0.0	0
316	0.0	0
516	0.0	0
43	0.0	0
146	0.0	0
508	0.0	0
320	0.0	0
312	0.0	0
0	0.0	1
186	0.0	0
1870	0.0	0
259	0.0	0
0	0.0	1
34	0.0	0
0	0.0	1
33	0.0	0
26408	0.0	0
0	0.0	1
231	0.0	0
4892	0.0	0
0	0.0	1
0	0.0	1
1188	0.0	0
0	0.0	1
363	0.0	0
322	0.0	0
0	1.0	1
0	0.0	1
0	1.0	1
0	0.0	1
185	0.0	0
46	0.0	0
0	0.0	1
0	0.0	1
46	0.0	0
0	0.0	1
0	0.0	1
208	0.0	0
607	0.0	0
1363	0.0	0
0	0.0	1
0	0.0	1
1766	0.0	0
211	0.0	0
306	0.0	0
0	0.0	1
0	1.0	1
54540	0.05	1
208	0.0	0
238	0.0	0
185	0.0	0
203	0.0	0
0	0.0	1
345	0.0	0
0	0.0	1
0	0.0	1
45	0.0	0
215	0.0	0
325	0.0	0
0	0.0	1
310	0.0	0
204	0.0	0
0	0.0	1
0	1.0	1
1276	0.04	0
0	0.0	0
0	1.0	0
45	0.0	0
224	0.0	0
145	0.0	0
0	0.0	1
125	0.0	0
0	0.0	1
197	0.0	0
34	0.0	0
239	0.33	0
899	0.0	0
43	0.0	0
0	0.0	1
288	0.0	0
0	0.0	1
0	0.0	1
219	0.0	0
0	0.0	1
0	1.0	1
0	0.0	1
323	0.0	0
0	0.0	1
0	0.0	1
334	0.0	0
165	0.0	0
219	0.0	0
248	0.0	0
446	0.0	0
0	0.0	1
301	0.0	0
44	0.0	0
43	0.0	0
0	0.0	1
303	0.0	0
1624	0.05	0
345	0.0	0
314	0.0	0
0	0.0	1
0	0.0	1
256	0.0	0
0	0.0	1
324	0.0	0
204	0.0	0
0	0.0	1
0	1.0	1
0	0.0	1
1485	0.0	0
343	0.0	0
0	0.0	1
332	0.0	0
253	0.0	0
147	0.0	0
54540	0.06	1
215	0.0	0
0	0.0	1
0	0.0	1
28	0.0	1
0	0.0	1
0	0.0	1
224	0.0	0
245	0.0	0
0	0.0	1
0	0.0	1
213	0.0	0
48	0.0	0
0	0.0	1
4508	0.0	0
839	0.0	0
0	0.0	1
0	0.0	1
7	0.0	0
0	0.0	1
0	0.0	1
105	0.0	0
52	0.0	0
2631	0.0	0
0	0.0	1
0	0.0	0
0	0.0	1
43	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
1483	0.0	0
265	0.0	0
1510	0.0	0
0	0.0	1
304	0.0	0
45	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	1.0	1
147	0.0	0
520	0.0	1
0	0.0	1
0	1.0	1
153	0.0	0
153	0.07	0
204	0.0	0
0	0.82	0
203	0.0	0
202	0.0	0
1612	0.0	0
44	0.0	0
316	0.0	0
231	0.0	0
147	0.0	0
230	0.0	0
0	0.0	1
340	0.0	0
0	0.0	1
329	0.0	0
217	0.0	0
7233	0.0	0
1216	0.0	0
294	0.0	0
343	0.0	0
0	0.0	1
217	0.0	0
1214	0.0	0
223	0.0	0
44	0.0	0
369	0.0	0
208	0.0	0
1953	0.0	0
6	0.0	0
281	0.01	0
1032	0.0	1
242	0.0	0
239	0.0	0
28	0.0	1
2459	0.0	0
0	0.0	1
1392	0.0	0
190	0.04	0
234	0.0	0
414	0.0	0
213	0.0	0
0	1.0	1
235	0.0	0
45	0.0	0
0	0.0	0
0	1.0	0
227	0.0	0
0	0.0	1
282	0.0	0
44	0.0	0
475	0.14	0
290	0.0	0
245	0.0	0
199	0.0	0
240	0.0	0
230	0.0	0
0	1.0	1
0	0.0	1
46	0.0	0
0	0.0	1
0	0.0	1
226	0.0	0
28	0.0	1
293	0.0	0
0	0.0	1
11	0.0	0
0	0.0	1
0	1.0	1
0	0.0	1
0	1.0	1
203	0.0	0
160	0.0	0
226	0.0	0
311	0.0	0
1032	0.0	1
567	0.0	0
1699	0.0	0
1197	0.01	0
0	0.0	1
45	0.0	0
0	0.0	1
292	0.0	0
1032	0.0	1
0	1.0	1
0	0.03	0
758	0.0	0
339	0.0	0
205	0.0	0
1421	0.0	0
1305	0.0	0
44	0.0	0
0	0.0	1
245	0.0	0
358	0.0	0
225	0.0	0
0	0.5	0
1062	0.0	0
0	0.0	1
334	0.0	0
280	0.01	0
0	0.0	1
0	0.0	1
204	0.0	0
1112	0.0	0
0	0.0	1
146	0.0	0
318	0.0	0
199	0.0	0
0	0.0	1
225	0.0	0
34	0.0	0
207	0.0	0
0	0.0	1
0	1.0	1
310	0.0	0
223	0.0	0
201	0.0	0
567	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
1406	0.04	0
0	0.0	1
242	0.0	0
78	0.0	0
0	0.0	1
286	0.0	0
0	0.0	1
207	0.18	0
0	1.0	1
0	0.0	1
554	0.0	0
322	0.0	0
44	0.0	0
0	0.0	1
0	0.0	1
184	0.0	0
8173	0.0	0
0	0.0	1
105	0.0	0
203	0.0	0
1244	0.0	0
1032	0.0	1
34	0.0	0
843	0.0	0
0	1.0	1
151	0.0	0
155	0.0	0
293	0.03	0
236	0.0	0
0	0.0	1
0	0.0	1
65	0.0	0
316	0.0	0
4316	0.0	0
146	0.0	0
232	0.03	0
0	1.0	1
0	1.0	0
215	0.0	0
0	0.0	1
247	0.0	0
0	0.0	1
0	1.0	1
43	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
217	0.0	0
344	0.0	0
93	0.05	0
0	1.0	0
776	0.0	0
35	0.0	0
0	0.0	1
0	0.0	1
45	0.0	0
4539	0.0	0
0	0.0	1
208	0.0	0
236	0.0	0
0	0.0	1
219	0.0	0
280	0.0	0
331	0.0	0
1113	0.0	0
0	0.0	1
245	0.0	0
206	0.0	0
316	0.0	0
296	0.0	0
312	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
316	0.0	0
248	0.0	0
516	0.0	0
46	0.0	0
279	0.0	0
10	0.0	0
202	0.0	0
64	0.0	0
1100	0.0	0
567	0.0	0
225	0.0	0
0	1.0	1
44	0.0	0
0	0.0	1
0	0.0	1
295	0.0	0
231	0.0	0
105	0.0	0
244	0.0	0
0	0.0	1
217	0.0	0
167	0.0	0
0	0.0	0
43	0.0	0
0	0.0	1
299	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
516	0.0	0
147	0.0	0
383	0.0	0
258	0.0	0
2134	0.0	0
301	0.0	0
297	0.0	0
247	0.0	0
0	0.0	1
147	0.0	0
212	0.0	0
0	0.0	1
228	0.0	0
0	0.0	1
192	0.0	0
0	0.0	1
0	1.0	1
1032	0.0	1
905	0.0	0
265	0.0	0
215	0.0	0
0	0.0	1
0	1.0	1
260	0.0	0
1484	0.0	0
280	0.0	0
0	0.0	1
45	0.0	0
54540	0.01	1
0	0.0	1
43	0.0	0
54540	0.06	1
222	0.0	0
520	0.0	1
0	0.0	1
305	0.0	0
204	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
207	0.0	0
0	0.0	1
0	0.0	1
225	0.0	0
229	0.0	0
0	1.0	1
44	0.0	0
0	0.0	1
42	0.0	0
54540	0.04	1
146	0.0	0
0	0.0	1
0	1.0	1
41	0.0	0
254	0.0	0
0	0.0	1
335	0.0	0
245	0.0	0
